Issue ID,Title,Created Date,Created By,Type,State,Label
"6127","Completion fails to find subsequent declaration in incomplete ternary","12/16/2015","falsandtru","Issue","open","Accepting PRs"
"6128","Destructuring of Array argument in arrow function requires parentheses ","12/17/2015","Dynalon","Issue","closed","By Design"
"6129","Improve decorator on overload error message","12/17/2015","pimterry","PR","closed","PR"
"6130","Fix small sample code and spec mismatch","12/17/2015","trampi","PR","closed","PR"
"6131","Implicit conversion of number to const enum","12/17/2015","crobi","Issue","closed","By Design"
"6132","Missing class name when use decorator","12/17/2015","Brooooooklyn","Issue","closed","Duplicate"
"6133","Question about type parameter assignment error with inheritance","12/17/2015","fzzzt","Issue","closed","Question"
"6134","Is there a defined order for AMD modules in a single file?","12/17/2015","pspeter3","Issue","closed","Question"
"6135","noImplicitAny is detecting an error in lib.d.ts","12/17/2015","Kurtz1993","Issue","closed","External"
"6136","Added README.md to the 'doc' folder.","12/17/2015","DanielRosenwasser","PR","closed","PR"
"6137","Why do multiple ES6 imports compile to multiple requires / define() deps with suffixed names?","12/17/2015","Arnavion","Issue","open","Accepting PRs"
"6138","Method type declarations violate a es6 specification","12/17/2015","falsandtru","Issue","open","Suggestion"
"6139","Function parameters with default value is not compiled properly to node environment ","12/17/2015","eliorcohen","Issue","closed","Closed"
"6140","Apply the 'no-unused-variable' tslint rule to our codebase","12/17/2015","DanielRosenwasser","PR","closed","PR"
"6141","Apply tslint to services.ts file","12/17/2015","yuit","PR","closed","PR"
"6142","Refactor signature relatability","12/17/2015","DanielRosenwasser","PR","closed","PR"
"6143","Consider removing special checks for specialized signatures with other overloads","12/17/2015","DanielRosenwasser","Issue","closed","Fixed"
"6144","Images in Language Specification","12/17/2015","ahejlsberg","PR","closed","PR"
"6145","Go To Symbol (Ctrl+Shift+O) doesn't pick up on prototype methods","12/18/2015","jrieken","Issue","open","Bug"
"6146","Support for other JSX factories","12/18/2015","rwyborn","PR","closed","PR"
"6147","Mixins use problem with React","12/18/2015","xmehaut","Issue","closed","Closed"
"6148","Working with async/await and bluebird","12/18/2015","coderfox","Issue","closed","Question"
"6149","unreachable code detection for switch cases out of range of string literal types","12/18/2015","aleksey-bykov","Issue","open","Suggestion"
"6150","unreachable code detection for default case in switches with exhausted cases based on a string literal type","12/18/2015","aleksey-bykov","Issue","closed","By Design"
"6151","allow constants for string literals types","12/18/2015","aleksey-bykov","Issue","open","Suggestion"
"6152","New Website Logo: Artist Growth","12/18/2015","fredpalmer","Issue","closed","Website Logo"
"6153","const enum should allow 'Infinity' as a valid name","12/18/2015","speigg","Issue","open","Accepting PRs"
"6154","Remove restriction of properties overriding prototype methods","12/18/2015","RyanCavanaugh","Issue","open","Accepting PRs"
"6155","consider allowing exhaustive switch statement","12/18/2015","aleksey-bykov","Issue","closed","Fixed"
"6156","Bug: Exporting boolean variable gets exported twice when checked with `if (myVar) { ...`","12/18/2015","miqmago","Issue","closed","Fixed"
"6157","only '++' and '--' unary operators can change exports","12/18/2015","vladima","PR","closed","PR"
"6158","Simple encoding of sum types causes strange error","12/18/2015","jhp","Issue","closed","Closed"
"6159","why is expression an optional property in the CaseClause?","12/18/2015","aleksey-bykov","Issue","closed","Fixed"
"6160","Generic function types cannot merge using union types","12/18/2015","falsandtru","Issue","open","Suggestion"
"6161","Made 'expression' non-optional in 'CaseClause'.","12/18/2015","DanielRosenwasser","PR","closed","PR"
"6162","function and inside var with same name","12/18/2015","ToddThomson","Issue","closed","Closed"
"6163","Fix issue #5810 doubled comment on functions in array literals","12/18/2015","DanCorder","PR","closed","PR"
"6164","'filelist' -> 'fileList' and use 'const' for import","12/18/2015","DanielRosenwasser","PR","closed","PR"
"6165","Idea - ES6 Shared import statements centralized to a single file within directory","12/18/2015","diegohb","Issue","closed","Duplicate"
"6166","Outdated link at end of handbook for typescriptlang.org","12/18/2015","bartvanderwal","Issue","closed","Docs"
"6167","Problems with comparability between string literal types","12/18/2015","DanielRosenwasser","Issue","closed","Fixed"
"6168","what's the status of the official naming convention for TypeScript?","12/18/2015","aleksey-bykov","Issue","open","Docs"
"6169","problems of using await on async method of super class","12/18/2015","JacobChang","Issue","closed","Duplicate"
"6170","Unassignable type error when trying to access a class's static method from iVar reference.","12/19/2015","Think7","Issue","closed","Question"
"6171","Variable declarations are missing","12/19/2015","falsandtru","Issue","closed","By Design"
"6172","React context handling : context instance variable","12/20/2015","xmehaut","Issue","closed","External"
"6173","Generic decorators...","12/20/2015","xmehaut","Issue","open","Suggestion"
"6174","getCompilerOptionsDiagnostics didn't report when use compiler API ","12/20/2015","WanderWang","Issue","closed","External"
"6175","problem with interfaces ","12/20/2015","jeevan-reddy","Issue","closed","Docs"
"6176","Incompatible behavior of `this` type in type assertions","12/20/2015","falsandtru","Issue","closed","By Design"
"6177","Incorrect error messages of incompatible method errors","12/20/2015","falsandtru","Issue","closed","By Design"
"6178","tsc -w is unacceptably slow","12/20/2015","oliverjanik","Issue","closed","Fixed"
"6179","Ability to access the type of a class outside the lexical scope it's defined in","12/20/2015","thorn0","Issue","closed","Declined"
"6180","simple bug: es6 imports and object literals","12/20/2015","ken47","Issue","closed","Closed"
"6181","VS wrong variable mapping in arrow functions with debugging in IE","12/21/2015","blackshadev","Issue","closed","Duplicate"
"6182","Unstable behavior of code and type information","12/21/2015","falsandtru","Issue","closed","Needs More Info"
"6183","Need to reference typings files explicitly after upgrade to 1.7.5 from 1.7.3","12/21/2015","zdychacek","Issue","closed","Closed"
"6184","Suggestion for Strict interfaces","12/21/2015","blackshadev","Issue","closed","By Design"
"6185","TypeScript Compiler Options Missing --filesGlob Parameter","12/21/2015","kutyel","Issue","closed","Duplicate"
"6186","ES6 definitions only available when target: es6","12/21/2015","OliverJAsh","Issue","closed","By Design"
"6187","Incorrect emit order in exporting","12/21/2015","falsandtru","Issue","closed","Duplicate"
"6188","Add option to Visual Studio TypeScript Extension to Specify tsc binary","12/21/2015","fernap3","Issue","closed","Fixed"
"6189","Better support for functions","12/21/2015","louy","Issue","closed","Duplicate"
"6190","Contextual type of 'any' should be ignored","12/21/2015","sandersn","Issue","closed","By Design"
"6191","Enum usage compiling issue in VS Studio 2015","12/21/2015","Alex2357","Issue","closed","By Design"
"6192","typescript 1.7 spec not found in docs directory","12/21/2015","davidmoshal","Issue","closed","Question"
"6193","Nit fix ups for PRs","12/21/2015","DanielRosenwasser","PR","closed","PR"
"6194","Fix incorrectly emitting underscore of imported property","12/21/2015","yuit","PR","closed","PR"
"6195","Option for single space around template string parameters","12/21/2015","Arnavion","Issue","open","Fixed"
"6196","Infer string literals at comparison locations","12/21/2015","DanielRosenwasser","PR","open","PR"
"6197","Show an error when `this` used before `super`","12/21/2015","SaschaNaz","Issue","closed","Duplicate"
"6198","Declaration errors that block emit are not reported","12/21/2015","vladima","Issue","closed","Fixed"
"6199","Contextually type the rightmost operand of comma operators and logical 'AND's","12/21/2015","DanielRosenwasser","Issue","closed","Fixed"
"6200","report pre-emit diagnostics that blocked emit","12/21/2015","vladima","PR","closed","PR"
"6201","'This try/catch should be removed once TypeScript 1.5 has shipped'","12/21/2015","SaschaNaz","Issue","closed","Fixed"
"6202","Optionally insert spaces between template string braces","12/22/2015","SaschaNaz","PR","closed","PR"
"6203","Requirements for subclass constructors","12/22/2015","SaschaNaz","Issue","open","Suggestion"
"6204","Don't optimize import React = require('react') away in case of TSX","12/22/2015","rogierschouten","Issue","closed","Duplicate"
"6205","Type guard not working","12/22/2015","joeskeen","Issue","closed","Duplicate"
"6206","sourceMappingURL comment not included in compiled .js files","12/22/2015","ds300","Issue","closed","Question"
"6207","ClassExpressions hide generic types on base classes","12/22/2015","DouglasLivingstone","Issue","closed","Duplicate"
"6208","JSX expression type inferencing.","12/22/2015","jameskeane","Issue","closed","Question"
"6209","Enable Go to Implementation in Typescript Editors","12/22/2015","doliver3","Issue","open","Suggestion"
"6210","Enforce type parameter identical-ness when class+interface merging","12/22/2015","RyanCavanaugh","Issue","closed","Fixed"
"6211","Inconsistent error message between generic interface merging and generic ambient class/interface merging","12/22/2015","DanielRosenwasser","Issue","closed","Fixed"
"6212","Lint nested ++","12/22/2015","sandersn","PR","closed","PR"
"6213","initial revision of external module augmentations","12/22/2015","vladima","PR","closed","PR"
"6214","Non working code produced when targeting ES6 with commonjs modules","12/22/2015","serkanyersen","Issue","closed","Duplicate"
"6215","'The given path's format is not supported' errors for compiled TypeScript files in Azure package since upgrading to Visual Studio 2015 Update 1","12/22/2015","berendengelbrecht","Issue","closed","Duplicate"
"6216","TSX converts option elements incorrectly","12/23/2015","pdolega","Issue","closed","Closed"
"6217","Remove tsconfig.json's 'scripts' directory assumption","12/23/2015","chrishensel","Issue","closed","Duplicate"
"6218","Sub-type type","12/23/2015","rogierschouten","Issue","closed","Question"
"6219","Loop contains block-scoped variable 'i' referenced by a function in the loop","12/23/2015","tcstory","Issue","closed","Question"
"6220","Promise.then should use `this` return type","12/23/2015","SaschaNaz","Issue","closed","Duplicate"
"6221","All typed arrays equal","12/23/2015","LabEG","Issue","closed","Duplicate"
"6222","Const enum intersection type","12/23/2015","NoelAbrahams","Issue","open","Suggestion"
"6223","Polymorphic `this` and Generics","12/23/2015","kitsonk","Issue","open","Suggestion"
"6224","Question: Why can't type parameters be used inside type parameters?","12/23/2015","ryansmith94","Issue","closed","Question"
"6225","Array destructuring typing in generic callbacks","12/23/2015","jamiewinder","Issue","closed","Duplicate"
"6226","Lookup index in tuple","12/23/2015","OliverJAsh","Issue","closed","Duplicate"
"6227","Fix crash in language service when using on inherited properties of self-extend","12/23/2015","yuit","PR","closed","PR"
"6228","AMD module with `--outFile` option emits declaration file references","12/23/2015","falsandtru","Issue","closed","Question"
